entity,date,name,contra_account,amount
au,08/05/2025,ACE,Accounts Payable (A/P),-907.5
au,08/05/2025,ACT Collision Management,Accounts Payable (A/P),-140.0
au,08/05/2025,Collision Towing & Recovery Services,Accounts Payable (A/P),-440.0
au,08/05/2025,MELBOURNE PRESTIGE CENTRE,Accounts Payable (A/P),-5000.0
au,08/05/2025,Pack & Send,Accounts Payable (A/P),-10868.9
au,08/05/2025,South East Smash,Accounts Payable (A/P),-2825.6
au,08/05/2025,Stephen Inner West Smash Repairs Pty Ltd,Accounts Payable (A/P),-3080.0
au,08/05/2025,Sydney Transport Provider,Accounts Payable (A/P),-440.0
au,08/05/2025,Rohde Smash Repair,Accounts Payable (A/P),-3000.0
au,08/05/2025,John Clough Auto Trim,Accounts Payable (A/P),-220.0
au,08/05/2025,GT insurance,Accounts Payable (A/P),-2500.0
au,08/05/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,08/05/2025,GT insurance,Accounts Payable (A/P),-5000.0
au,28/04/2025,Autorola,Accounts Payable (A/P),-814.37
au,28/04/2025,Bird & Bird,Accounts Payable (A/P),-1850.0
au,28/04/2025,Gardenstate Towing,Accounts Payable (A/P),-836.0
au,28/04/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,28/04/2025,TNA Towing Pty Ltd,Accounts Payable (A/P),-1200.0
au,28/04/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,28/04/2025,GT insurance,Accounts Payable (A/P),-2500.0
au,23/04/2025,Humax,Accounts Payable (A/P),-20385.15
au,22/04/2025,Penguin Risk Solutions,Accounts Payable (A/P),-82274.34
au,15/04/2025,Illion,Accounts Payable (A/P),-10982.41
au,15/04/2025,Watterson,Accounts Payable (A/P),-2276.34
au,15/04/2025,Watterson,Accounts Payable (A/P),-4703.22
au,15/04/2025,Pack & Send,Accounts Payable (A/P),-7507.5
au,15/04/2025,Pack & Send,Accounts Payable (A/P),-7507.5
au,15/04/2025,Pack & Send,Accounts Payable (A/P),-1198.55
au,15/04/2025,Pack & Send,Accounts Payable (A/P),-7507.5
au,15/04/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,15/04/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,14/04/2025,MELBOURNE PRESTIGE CENTRE,Accounts Payable (A/P),-2970.0
au,14/04/2025,Pack & Send,Accounts Payable (A/P),-1933.71
au,14/04/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,08/04/2025,1 Key Locksmiths,Accounts Payable (A/P),-7650.0
au,07/04/2025,Digital matter,Accounts Payable (A/P),-999.62
au,07/04/2025,Digital matter,Accounts Payable (A/P),-975.24
au,07/04/2025,Digital matter,Accounts Payable (A/P),-950.22
au,03/04/2025,Bytchenkov Pty Ltd,Accounts Payable (A/P),-440.0
au,03/04/2025,Bytchenkov Pty Ltd,Accounts Payable (A/P),-440.0
au,03/04/2025,Collision Towing & Recovery Services,Accounts Payable (A/P),-337.04
au,03/04/2025,Collision Towing & Recovery Services,Accounts Payable (A/P),-552.2
au,03/04/2025,NORMAN CHAN,Accounts Payable (A/P),-1419.0
au,03/04/2025,SHARPS,Accounts Payable (A/P),-663.25
au,03/04/2025,Stephen Inner West Smash Repairs Pty Ltd,Accounts Payable (A/P),-3600.0
au,03/04/2025,Sydney Transport Provider,Accounts Payable (A/P),-440.0
au,03/04/2025,GT insurance,Accounts Payable (A/P),-300.0
au,03/04/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,03/04/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-330.0
au,03/04/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-330.0
au,03/04/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-165.0
au,03/04/2025,Aura Towing,Accounts Payable (A/P),-154.0
au,03/04/2025,J&D Quality Smash Repairs,Accounts Payable (A/P),-2692.8
au,03/04/2025,J&D Quality Smash Repairs,Accounts Payable (A/P),-3523.85
au,03/04/2025,J&D Quality Smash Repairs,Accounts Payable (A/P),-2824.25
au,03/04/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-220.0
au,03/04/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-165.0
au,03/04/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-165.0
au,03/04/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-165.0
au,03/04/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-220.0
au,01/04/2025,Pack & Send,Accounts Payable (A/P),-660.0
au,01/04/2025,Watterson,Accounts Payable (A/P),-2500.0
au,01/04/2025,Watterson,Accounts Payable (A/P),-6927.47
au,01/04/2025,Penguin Risk Solutions,Accounts Payable (A/P),-82384.34
au,31/03/2025,Illion,Accounts Payable (A/P),-3846.7
au,31/03/2025,Illion,Accounts Payable (A/P),-168.97
au,31/03/2025,Illion,Accounts Payable (A/P),-1100.0
au,31/03/2025,Illion,Accounts Payable (A/P),-80.69
au,31/03/2025,Pack & Send,Accounts Payable (A/P),-993.3
au,31/03/2025,SentriLock,Accounts Payable (A/P),-1781.14
au,31/03/2025,CDC Australia,Accounts Payable (A/P),-33918.4
au,31/03/2025,GT insurance,Accounts Payable (A/P),-170.0
au,31/03/2025,GT insurance,Accounts Payable (A/P),-2300.0
au,31/03/2025,GT insurance,Accounts Payable (A/P),-2300.0
au,31/03/2025,GT insurance,Accounts Payable (A/P),-3300.0
au,31/03/2025,Pack & Send,Accounts Payable (A/P),-1287.24
au,31/03/2025,Pack & Send,Accounts Payable (A/P),-1548.39
au,29/03/2025,Bird & Bird,Accounts Payable (A/P),-8880.63
au,29/03/2025,Thinxtra,Accounts Payable (A/P),-19009.38
au,28/03/2025,Bird & Bird,Accounts Payable (A/P),-8000.0
au,28/03/2025,Humax,Accounts Payable (A/P),-20806.23
au,27/03/2025,Humax,Accounts Payable (A/P),-12413.44
au,26/03/2025,GT insurance,Accounts Payable (A/P),-300.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-330.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-330.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-330.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-330.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-330.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-330.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-330.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-165.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-220.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-220.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-220.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-220.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-330.0
au,25/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-165.0
au,21/03/2025,GT insurance,Accounts Payable (A/P),-1000.0
au,21/03/2025,Thinxtra,Accounts Payable (A/P),-18715.48
au,17/03/2025,Collision Towing & Recovery Services,Accounts Payable (A/P),-425.7
au,15/03/2025,Humax,Accounts Payable (A/P),-7904.51
au,15/03/2025,Penguin Risk Solutions,Accounts Payable (A/P),-64323.21
au,14/03/2025,U R Drive,Accounts Payable (A/P),-2750.0
au,11/03/2025,Clayton Towing,Accounts Payable (A/P),-2625.96
au,11/03/2025,MELBOURNE PRESTIGE CENTRE,Accounts Payable (A/P),-1281.5
au,11/03/2025,Mill Park Towing Service,Accounts Payable (A/P),-3603.6
au,11/03/2025,Top Dents,Accounts Payable (A/P),-3583.65
au,11/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-165.0
au,11/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-165.0
au,11/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-165.0
au,11/03/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-220.0
au,07/03/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,06/03/2025,TNA Towing Pty Ltd,Accounts Payable (A/P),-2820.0
au,06/03/2025,TNA Towing Pty Ltd,Accounts Payable (A/P),-178.0
au,06/03/2025,Penguin Risk Solutions,Accounts Payable (A/P),-28637.07
au,06/03/2025,GT insurance,Accounts Payable (A/P),-300.0
au,06/03/2025,JD Windscreen,Accounts Payable (A/P),-495.0
au,05/03/2025,Penguin Risk Solutions,Accounts Payable (A/P),-15354.71
au,28/02/2025,Collision Towing & Recovery Services,Accounts Payable (A/P),-185.9
au,28/02/2025,GT insurance,Accounts Payable (A/P),-300.0
au,28/02/2025,Harveys Towing Service,Accounts Payable (A/P),-5539.05
au,28/02/2025,NORMAN CHAN,Accounts Payable (A/P),-1144.0
au,28/02/2025,NORMAN CHAN,Accounts Payable (A/P),-814.0
au,28/02/2025,Pack & Send,Accounts Payable (A/P),-321.42
au,28/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,28/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,28/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,28/02/2025,Pack & Send,Accounts Payable (A/P),-2374.13
au,28/02/2025,Pack & Send,Accounts Payable (A/P),-612.2
au,28/02/2025,Pack & Send,Accounts Payable (A/P),-804.59
au,28/02/2025,Pack & Send,Accounts Payable (A/P),-8497.5
au,28/02/2025,NSC Towing,Accounts Payable (A/P),-731.5
au,28/02/2025,City Toyota,Accounts Payable (A/P),-862.93
au,28/02/2025,Top Dents,Accounts Payable (A/P),-1500.0
au,28/02/2025,Top Dents,Accounts Payable (A/P),-1000.0
au,26/02/2025,1 Key Locksmiths,Accounts Payable (A/P),-4850.0
au,26/02/2025,1 Key Locksmiths,Accounts Payable (A/P),-2600.0
au,26/02/2025,NCIS,Accounts Payable (A/P),-3738.0
au,25/02/2025,Collision Towing & Recovery Services,Accounts Payable (A/P),-208.0
au,25/02/2025,MELBOURNE PRESTIGE CENTRE,Accounts Payable (A/P),-2915.0
au,25/02/2025,MELBOURNE PRESTIGE CENTRE,Accounts Payable (A/P),-880.0
au,25/02/2025,MELBOURNE PRESTIGE CENTRE,Accounts Payable (A/P),-1780.0
au,25/02/2025,MELBOURNE PRESTIGE CENTRE,Accounts Payable (A/P),-950.4
au,25/02/2025,MELBOURNE PRESTIGE CENTRE,Accounts Payable (A/P),-1815.0
au,25/02/2025,MELBOURNE PRESTIGE CENTRE,Accounts Payable (A/P),-363.0
au,25/02/2025,MELBOURNE PRESTIGE CENTRE,Accounts Payable (A/P),-2950.0
au,21/02/2025,NCIS,Accounts Payable (A/P),-10000.0
au,20/02/2025,Collision Towing & Recovery Services,Accounts Payable (A/P),-228.8
au,20/02/2025,GWS CHADSTONE PTY LTD,Accounts Payable (A/P),-1027.93
au,19/02/2025,RACQ,Accounts Payable (A/P),-2783.48
au,19/02/2025,RACQ,Accounts Payable (A/P),-2775.34
au,19/02/2025,RACQ,Accounts Payable (A/P),-2955.01
au,19/02/2025,RACQ,Accounts Payable (A/P),-4134.97
au,19/02/2025,RACQ,Accounts Payable (A/P),-3922.99
au,19/02/2025,RACQ,Accounts Payable (A/P),-100.0
au,19/02/2025,RACQ,Accounts Payable (A/P),-3787.56
au,18/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,18/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,18/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,18/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,17/02/2025,Pack & Send,Accounts Payable (A/P),-1566.36
au,17/02/2025,Pack & Send,Accounts Payable (A/P),-599.06
au,17/02/2025,Pack & Send,Accounts Payable (A/P),-470.87
au,17/02/2025,Pack & Send,Accounts Payable (A/P),-423.4
au,17/02/2025,Pack & Send,Accounts Payable (A/P),-470.58
au,17/02/2025,Pack & Send,Accounts Payable (A/P),-913.15
au,17/02/2025,Pack & Send,Accounts Payable (A/P),-7507.5
au,13/02/2025,U R Drive,Accounts Payable (A/P),-8800.0
au,11/02/2025,1 Key Locksmiths,Accounts Payable (A/P),-4900.0
au,11/02/2025,1 Key Locksmiths,Accounts Payable (A/P),-3200.0
au,11/02/2025,Connect Repair Logistics,Accounts Payable (A/P),-1210.0
au,11/02/2025,Rohde Smash Repair,Accounts Payable (A/P),-2987.38
au,11/02/2025,MELBOURNE PRESTIGE CENTRE,Accounts Payable (A/P),-1980.0
au,11/02/2025,Focussed Assessing Pty Ltd,Accounts Payable (A/P),-1375.0
au,10/02/2025,AAAC Towing Pty Ltd,Accounts Payable (A/P),-1215.7
au,10/02/2025,ACE,Accounts Payable (A/P),-1815.0
au,10/02/2025,ACE,Accounts Payable (A/P),-1391.5
au,10/02/2025,BM Precision Paint works,Accounts Payable (A/P),-1572.0
au,10/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,10/02/2025,GT insurance,Accounts Payable (A/P),-600.0
au,10/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,10/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,10/02/2025,Mill Park Towing Service,Accounts Payable (A/P),-3344.0
au,10/02/2025,NORMAN CHAN,Accounts Payable (A/P),-1089.0
au,10/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,10/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,10/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,10/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,10/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,10/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,10/02/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,10/02/2025,GT insurance,Accounts Payable (A/P),-1000.0
au,05/02/2025,Penguin Risk Solutions,Accounts Payable (A/P),-40388.21
au,04/02/2025,Thinxtra,Accounts Payable (A/P),-18758.61
au,04/02/2025,Penguin Risk Solutions,Accounts Payable (A/P),-50000.0
au,01/02/2025,Keydup Locksmiths,Accounts Payable (A/P),-18080.0
au,30/01/2025,NCIS,Accounts Payable (A/P),-10000.0
au,24/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,24/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,24/01/2025,GT insurance,Accounts Payable (A/P),-2300.0
au,24/01/2025,Top Dents,Accounts Payable (A/P),-2539.68
au,24/01/2025,Top Dents,Accounts Payable (A/P),-1000.0
au,24/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,24/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,24/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,24/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,23/01/2025,RACQ,Accounts Payable (A/P),-1079.99
au,23/01/2025,RACQ,Accounts Payable (A/P),-480.0
au,23/01/2025,RACQ,Accounts Payable (A/P),-1025.01
au,23/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,21/01/2025,Cedar towing,Accounts Payable (A/P),-500.0
au,21/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,20/01/2025,Auto Tech Locksmiths,Accounts Payable (A/P),-3300.0
au,20/01/2025,Auto Tech Locksmiths,Accounts Payable (A/P),-3520.0
au,20/01/2025,Auto Tech Locksmiths,Accounts Payable (A/P),-3905.0
au,20/01/2025,Auto Tech Locksmiths,Accounts Payable (A/P),-3635.5
au,20/01/2025,Auto Tech Locksmiths,Accounts Payable (A/P),-1430.0
au,20/01/2025,SEMITS SMASH REPAIRS PTY LTD,Accounts Payable (A/P),-5725.42
au,17/01/2025,NORMAN CHAN,Accounts Payable (A/P),-1133.0
au,15/01/2025,Illion,Accounts Payable (A/P),-148.5
au,15/01/2025,TNA Towing Pty Ltd,Accounts Payable (A/P),-667.0
au,03/01/2025,Rohde Smash Repair,Accounts Payable (A/P),-2805.89
au,03/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,03/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,03/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,03/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,03/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,03/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,03/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,03/01/2025,GT insurance,Accounts Payable (A/P),-2000.0
au,02/01/2025,ACE,Accounts Payable (A/P),-3278.0
au,02/01/2025,ACE,Accounts Payable (A/P),-2530.0
au,02/01/2025,Action Towing Pty Ltd,Accounts Payable (A/P),-1020.79
au,24/12/2024,Thinxtra,Accounts Payable (A/P),-17569.09
au,24/12/2024,SentriLock,Accounts Payable (A/P),-2195.18
au,23/12/2024,GT insurance,Accounts Payable (A/P),-2000.0
au,20/12/2024,NORMAN CHAN,Accounts Payable (A/P),-1254.0
au,20/12/2024,NORMAN CHAN,Accounts Payable (A/P),-627.0
au,20/12/2024,NORMAN CHAN,Accounts Payable (A/P),-297.0
au,20/12/2024,NORMAN CHAN,Accounts Payable (A/P),-1133.0
au,18/12/2024,Illion,Accounts Payable (A/P),-132.0
au,16/12/2024,NCIS,Accounts Payable (A/P),-1980.0
au,16/12/2024,NCIS,Accounts Payable (A/P),-1760.0
au,16/12/2024,NCIS,Accounts Payable (A/P),-385.0
au,16/12/2024,NCIS,Accounts Payable (A/P),-1210.0
au,16/12/2024,NCIS,Accounts Payable (A/P),-1045.0
au,16/12/2024,NCIS,Accounts Payable (A/P),-3575.0
au,16/12/2024,NCIS,Accounts Payable (A/P),-1650.0
au,16/12/2024,NCIS,Accounts Payable (A/P),-275.0
au,16/12/2024,NCIS,Accounts Payable (A/P),-715.0
au,16/12/2024,NCIS,Accounts Payable (A/P),-1342.0
au,16/12/2024,U R Drive,Accounts Payable (A/P),-8800.0
au,16/12/2024,NCIS,Accounts Payable (A/P),-275.0
au,16/12/2024,NCIS,Accounts Payable (A/P),-1045.0
au,16/12/2024,GT insurance,Accounts Payable (A/P),-2350.0
au,16/12/2024,GT insurance,Accounts Payable (A/P),-2000.0
au,11/12/2024,U R Drive,Accounts Payable (A/P),-8800.0
au,05/12/2024,CDC Australia,Accounts Payable (A/P),-47789.6
au,05/12/2024,GT insurance,Accounts Payable (A/P),-2300.0
au,02/12/2024,Rebel Print Studio,Accounts Payable (A/P),-1028.5
au,29/11/2024,Pack & Send,Accounts Payable (A/P),-3159.5
au,29/11/2024,Pack & Send,Accounts Payable (A/P),-13165.9
au,29/11/2024,Pack & Send,Accounts Payable (A/P),-8478.0
au,28/11/2024,Illion,Accounts Payable (A/P),-533.5
au,25/11/2024,Defiant,Accounts Payable (A/P),-3976.89
au,23/11/2024,Cedar towing,Accounts Payable (A/P),-660.0
au,23/11/2024,SNN Smash repairs,Accounts Payable (A/P),-1980.0
au,21/11/2024,Sydney Transport Provider,Accounts Payable (A/P),-869.66
au,20/11/2024,Common Design Pty Ltd,Accounts Payable (A/P),-704.0
au,20/11/2024,Thinxtra,Accounts Payable (A/P),-22762.54
au,19/11/2024,JustCo (Australia Onshore) Pty Ltd,Accounts Payable (A/P),-14880.0
au,19/11/2024,AUSTRALIAN TAXATION OFFICE,Accounts Payable (A/P),-5592.54
au,16/11/2024,GT insurance,Accounts Payable (A/P),-2000.0
au,15/11/2024,Mycar,Accounts Payable (A/P),-3471.97
au,15/11/2024,Digital Matter Pty Ltd,Accounts Payable (A/P),-957.6
au,15/11/2024,Digital Matter Pty Ltd,Accounts Payable (A/P),-853.84
au,11/11/2024,GT insurance,Accounts Payable (A/P),-2000.0
au,07/11/2024,Radaro Australia Pty Ltd,Accounts Payable (A/P),-1529.0
au,05/11/2024,NORMAN CHAN,Accounts Payable (A/P),-924.0
au,02/11/2024,CDC Australia,Accounts Payable (A/P),-48075.2
au,01/11/2024,Defiant,Accounts Payable (A/P),-10996.7
au,23/10/2024,SHEENGROUP TOWING PTY LTD,Accounts Payable (A/P),-187.0
au,22/10/2024,Thinxtra,Accounts Payable (A/P),-280.54
au,22/10/2024,Thinxtra,Accounts Payable (A/P),-414.7
au,17/10/2024,Abwin Leasing,Accounts Payable (A/P),-1736.52
au,09/10/2024,NCIS,Accounts Payable (A/P),-1122.0
au,09/10/2024,NORMAN CHAN,Accounts Payable (A/P),-1023.0
au,04/10/2024,CDC Australia,Accounts Payable (A/P),-42823.2
au,04/10/2024,Defiant,Accounts Payable (A/P),-495.0
au,01/10/2024,Defiant,Accounts Payable (A/P),-10996.7
au,26/09/2024,WORKCOVER QUEENSLAND,Accounts Payable (A/P),-517.89
au,24/09/2024,PSC Connect Pty Ltd,Accounts Payable (A/P),-25377.33
au,20/09/2024,Christopher J Malan,Accounts Payable (A/P),-2750.0
au,19/09/2024,Defiant,Accounts Payable (A/P),-495.0
au,13/09/2024,Tweed Byron Towing,Accounts Payable (A/P),-521.4
au,10/09/2024,JustCo (Australia Onshore) Pty Ltd,Accounts Payable (A/P),-0.66
au,09/09/2024,Bytchenkov Pty Ltd,Accounts Payable (A/P),-2970.0
au,09/09/2024,Drive Accident Solutions,Accounts Payable (A/P),-7865.54
au,06/09/2024,Bytchenkov Pty Ltd,Accounts Payable (A/P),-2860.0
au,05/09/2024,CDC Australia,Accounts Payable (A/P),-42192.0
au,27/08/2024,Illion,Accounts Payable (A/P),-187.0
au,27/08/2024,Granville Collision Centre,Accounts Payable (A/P),-970.0
au,15/08/2024,Digital matter,Accounts Payable (A/P),-1644.32
au,06/08/2024,RACQ,Accounts Payable (A/P),-5220.0
au,30/07/2024,CDC Australia,Accounts Payable (A/P),-42033.6
au,30/07/2024,CDC Australia,Accounts Payable (A/P),-3000.0
au,16/07/2024,ACE,Accounts Payable (A/P),-2282.5
au,12/07/2024,Rohde Smash Repair,Accounts Payable (A/P),-3059.1
au,11/07/2024,AUSTRALIAN TAXATION OFFICE,Accounts Payable (A/P),-2335.73
au,11/07/2024,RACQ,Accounts Payable (A/P),-349.67
au,10/07/2024,RACQ,Accounts Payable (A/P),-519.5
au,08/07/2024,Defiant,Accounts Payable (A/P),-6596.7
au,08/07/2024,Digital matter,Accounts Payable (A/P),-819.91
au,26/06/2024,PSC Connect Pty Ltd,Accounts Payable (A/P),-14115.86
au,24/06/2024,Inner West Towing,Accounts Payable (A/P),-804.1
au,19/06/2024,CDC Australia,Accounts Payable (A/P),-41144.8
au,18/06/2024,Bytchenkov Pty Ltd,Accounts Payable (A/P),-2265.0
au,15/06/2024,Granville Collision Centre,Accounts Payable (A/P),-1100.0
au,05/06/2024,RACQ,Accounts Payable (A/P),-501.0
au,03/06/2024,RACQ,Accounts Payable (A/P),-240.0
au,30/05/2024,Digital matter,Accounts Payable (A/P),-806.83
au,30/05/2024,Digital matter,Accounts Payable (A/P),-822.09
au,28/05/2024,Rohde Smash Repair,Accounts Payable (A/P),-2513.58
au,27/05/2024,AUSTRALIAN SECURITIES  INVESTMENTS COMMISSION,Accounts Payable (A/P),-20.0
au,21/05/2024,CDC Australia,Accounts Payable (A/P),-37736.0
au,14/05/2024,GWS CHADSTONE PTY LTD,Accounts Payable (A/P),-210.0
au,11/05/2024,Illion,Accounts Payable (A/P),-159.5
au,11/05/2024,Illion,Accounts Payable (A/P),-165.0
au,11/05/2024,Illion,Accounts Payable (A/P),-170.5
au,20/04/2024,ACE,Accounts Payable (A/P),-1182.5
au,20/04/2024,CDC Australia,Accounts Payable (A/P),-35469.94
au,17/04/2024,Greg Giraud,Accounts Payable (A/P),-1845.0
au,08/04/2024,Digital matter,Accounts Payable (A/P),-758.35
au,25/03/2024,RACQ,Accounts Payable (A/P),-100.0
au,20/03/2024,West Melbourne Smash Repairs,Accounts Payable (A/P),-2240.13
au,20/03/2024,West Melbourne Smash Repairs,Accounts Payable (A/P),-1034.0
au,16/03/2024,CDC Australia,Accounts Payable (A/P),-26636.46
au,15/03/2024,South East Smash,Accounts Payable (A/P),-5009.45
au,09/03/2024,Digital matter,Accounts Payable (A/P),-711.73
au,04/03/2024,The Fleet Dr Pty Ltd,Accounts Payable (A/P),-880.0
au,19/02/2024,CDC Australia,Accounts Payable (A/P),-14602.45
au,07/02/2024,illion Australia Pty Ltd,Accounts Payable (A/P),-132.0
au,30/01/2024,RACQ,Accounts Payable (A/P),-120.0
au,30/01/2024,RACQ,Accounts Payable (A/P),-100.0
au,30/01/2024,RACQ,Accounts Payable (A/P),-310.0
au,30/01/2024,RACQ,Accounts Payable (A/P),-200.0
au,26/01/2024,Focussed Claims  Management,Accounts Payable (A/P),-385.0
au,13/01/2024,Six Films,Accounts Payable (A/P),-473.0
au,13/01/2024,Six Films,Accounts Payable (A/P),-440.0
au,13/01/2024,Six Films,Accounts Payable (A/P),-473.0
au,13/01/2024,Mister Minit Mobile,Accounts Payable (A/P),-91.66
au,09/01/2024,ACE,Accounts Payable (A/P),-2062.5
au,21/11/2023,Digital Matter Pty Ltd,Accounts Payable (A/P),-2561.63
au,19/10/2023,Focussed Claims  Management,Accounts Payable (A/P),-583.0
au,15/07/2023,Focussed Claims  Management,Accounts Payable (A/P),-517.0
au,20/02/2026,Altimobility Corp -,Accounts Payable (A/P) - USD,-14244.47
