"id","realm_id","rule_name","description","priority","is_active","is_and_rule","created_at","updated_at","created_by","bank_accounts"
248,"9130348479446096",Refunds on card,,71,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
231,"9130348479446096",RMS,,54,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
322,"9130348479446096",RMS1,,145,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
326,"9130348479446096",RMS2,,149,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
327,"9130348479446096",RMS3,,150,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
330,"9130348479446096",RMS4,,153,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
219,"9130348479446096",RMS LOK NGEE,,42,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
312,"9130348479446096",Sandy,,135,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
245,"9130348479446096",Sarala salary,,68,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
290,"9130348479446096",Semrush,,113,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
216,"9130348479446096",Sentry,,39,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
253,"9130348479446096",SEON,,76,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
307,"9130348479446096",SEON 2,,130,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
187,"9130348479446096",Sharetribe as Operating Expenses-Technology System Cost,,10,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
302,"9130348479446096",Sharim,,125,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
199,"9130348479446096",Slack,,22,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
597,"9130348479446096",Wise Due from Australia Auto,,180,true,false,2025-07-04 11:33:02.471,2025-07-04 11:33:02.471,wise_rule_creator,Wise
325,"9130348479446096",(Suggested) hansdhika winata as Other operating expenses,,148,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
288,"9130348479446096",(Suggested) Roobykon Software OÜ as Technology System Cost,,111,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
333,"9130348479446096",(Suggested) Sam Chan as Due from Fleet,,156,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
339,"9130348479446096",(Suggested) Timothys as Due from Fleet,,162,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
340,"9130348479446096",(Suggested) vighnesh r vighnesh as Operating Expenses-Human Resource - Salary Expense,,163,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
192,"9130348479446096",Surveymonkey,,15,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
237,"9130348479446096",TECHCRUNCH,,60,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
563,"9130348479446096",SG Accrual - a_subscription_invoiced,Accrual for subscription invoices created,85,true,true,2025-07-02 10:15:09.548,2025-07-02 10:15:09.548,rule_creator_SG,accrual_sg
211,"9130348479446096",Timetastic,,34,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
299,"9130348479446096",Tokio,,122,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
303,"9130348479446096",Tokio 2,,126,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
244,"9130348479446096",Towing,,67,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
295,"9130348479446096",Towing expenses SG,,118,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
301,"9130348479446096",Tow Lah,,124,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
311,"9130348479446096",Trixie,,134,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
214,"9130348479446096",Trust Pilot,,37,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
179,"9130348479446096",Twilio,,2,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
203,"9130348479446096",type form,,26,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
217,"9130348479446096",Uptime,,40,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
228,"9130348479446096",Ventures payments,,51,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,"1001,3001"
213,"9130348479446096",Voucherify,,36,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
254,"9130348479446096",Washngo,,77,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
345,"9130348479446096",Whale,,168,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
577,"9130348479446096",SG Cash - c_trip_refunds,Trip refunds issued to customers,85,true,true,2025-07-02 10:16:16.229,2025-07-02 10:16:16.229,rule_creator_SG,stripe_sgd
218,"9130348479446096",Wise transfer,,41,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,"1001,3001"
194,"9130348479446096",Xero,,17,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
252,"9130348479446096",YS Auto works,,75,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
196,"9130348479446096",Zapier,,19,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
280,"9130348479446096",Wise Corporate Salary,,103,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,Wise
184,"9130348479446096",Zendesk,,7,true,true,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
233,"9130348479446096",Zoom,,56,true,false,2025-06-22 12:29:52.091,2025-06-22 12:29:52.091,csv_migration,
598,"9130348479446096",Wise Marketing asset creation Auto,,181,true,false,2025-07-04 11:33:03.093,2025-07-04 11:33:03.093,wise_rule_creator,Wise
226,"9130348479446096",Fleet earnings,Fleet earnings from Stripe to OCBC 1001 - single-sided expense,0,true,true,2025-06-22 12:29:52.091,2025-06-24 02:53:23.728,csv_migration,"1001"
564,"9130348479446096",SG Accrual - a_host_trip_earnings_accrual,Host trip earnings accrual,85,true,true,2025-07-02 10:15:09.958,2025-07-02 10:15:09.958,rule_creator_SG,accrual_sg
578,"9130348479446096",SG Cash - c_deposit_refunds,Customer deposit refunds issued,85,true,true,2025-07-02 10:16:16.670,2025-07-02 10:16:16.670,rule_creator_SG,stripe_sgd
395,"9130348479446096",Vendor - Recruitee,,85,true,true,2025-06-25 02:36:39.033,2025-06-25 02:36:39.033,rule_manager,
399,"9130348479446096",Vendor - SafetyCulture,,85,true,true,2025-06-25 02:36:40.550,2025-06-25 02:36:40.550,rule_manager,
599,"9130348479446096",Wise Contractor salary Auto,,182,true,false,2025-07-04 11:33:03.538,2025-07-04 11:33:03.538,wise_rule_creator,Wise
565,"9130348479446096",SG Accrual - a_host_incidentals_damage,Host damage payout accrual,85,true,true,2025-07-02 10:15:10.376,2025-07-02 10:15:10.376,rule_creator_SG,accrual_sg
579,"9130348479446096",SG Cash - c_subscription_refunds,Subscription refunds issued,85,true,true,2025-07-02 10:16:17.021,2025-07-02 10:16:17.021,rule_creator_SG,stripe_sgd
600,"9130348479446096",Wise Director salary Auto,,183,true,false,2025-07-04 11:33:04.131,2025-07-04 11:33:04.131,wise_rule_creator,Wise
566,"9130348479446096",SG Accrual - a_host_incidentals_fuel,Host fuel reimbursement accrual,85,true,true,2025-07-02 10:15:10.919,2025-07-02 10:15:10.919,rule_creator_SG,accrual_sg
580,"9130348479446096",SG Cash - c_invoice_payment_refunds,Invoice payment refunds issued,85,true,true,2025-07-02 10:16:17.420,2025-07-02 10:16:17.420,rule_creator_SG,stripe_sgd
601,"9130348479446096",Wise Human resource salray expense Auto,,184,true,false,2025-07-04 11:33:04.617,2025-07-04 11:33:04.617,wise_rule_creator,Wise
567,"9130348479446096",SG Accrual - a_host_incidentals_excess_mileage,Host excess mileage accrual,85,true,true,2025-07-02 10:15:11.339,2025-07-02 10:15:11.339,rule_creator_SG,accrual_sg
581,"9130348479446096",SG Cash - c_host_transfers,Stripe transfers to hosts,85,true,true,2025-07-02 10:16:17.858,2025-07-02 10:16:17.858,rule_creator_SG,stripe_sgd
602,"9130348479446096",Wise Insurance Auto,,185,true,false,2025-07-04 11:33:05.192,2025-07-04 11:33:05.192,wise_rule_creator,Wise
568,"9130348479446096",SG Accrual - a_host_misc_payout,Host miscellaneous payout accrual,85,true,true,2025-07-02 10:15:11.737,2025-07-02 10:15:11.737,rule_creator_SG,accrual_sg
582,"9130348479446096",SG Cash - c_stripe_fees_paid,Stripe processing fees paid,85,true,true,2025-07-02 10:16:18.238,2025-07-02 10:16:18.238,rule_creator_SG,stripe_sgd
505,"9130354593661056",Digital Matter,Migrated from Australia CSV on 2025-06-30,60,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
603,"9130348479446096",Wise Operating expense - towing Auto,,186,true,false,2025-07-04 11:33:05.646,2025-07-04 11:33:05.646,wise_rule_creator,Wise
569,"9130348479446096",SG Accrual - a_host_flexplus_payout,Host Flex+ payout accrual,85,true,true,2025-07-02 10:15:12.225,2025-07-02 10:15:12.225,rule_creator_SG,accrual_sg
583,"9130348479446096",SG Cash - c_disputes,Chargeback and dispute costs,85,true,true,2025-07-02 10:16:18.604,2025-07-02 10:16:18.604,rule_creator_SG,stripe_sgd
604,"9130348479446096",Wise Operating expense - misc Auto,,187,true,false,2025-07-04 11:33:06.137,2025-07-04 11:33:06.137,wise_rule_creator,Wise
492,"9130354593661056",(Suggested) Google as Due from Singapore,Migrated from Australia CSV on 2025-06-30,100,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
493,"9130354593661056",Drive mate deposit,Due to Fleet: 158824 amounts <=1000 (after Rule 498) OR any 507141 amounts,2,true,false,2025-06-30 06:16:27.564,2025-07-01 23:26:32.492,australia_csv_migrator,CBA
570,"9130348479446096",SG Accrual - a_host_superhost_payout,Host superhost payout accrual,85,true,true,2025-07-02 10:15:12.641,2025-07-02 10:15:12.641,rule_creator_SG,accrual_sg
584,"9130348479446096",SG Cash - c_stripe_payouts,Stripe payouts to main bank account,85,true,true,2025-07-02 10:16:19.082,2025-07-02 10:16:19.082,rule_creator_SG,stripe_sgd
605,"9130348479446096",Wise Bookkeeping Auto,,188,true,false,2025-07-04 11:33:06.702,2025-07-04 11:33:06.702,wise_rule_creator,Wise
495,"9130354593661056",(Suggested) 2Checkout as Operating Expenses-Technology System Costs,Migrated from Australia CSV on 2025-06-30,75,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
521,"9130354593661056",Wise Australia,Migrated from Australia CSV on 2025-06-30,70,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
496,"9130354593661056",(Suggested) Facebook as Due from Singapore,Migrated from Australia CSV on 2025-06-30,100,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
497,"9130354593661056",Insuret,Migrated from Australia CSV on 2025-06-30,60,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
499,"9130354593661056",Linkt as Operating Expenses,Migrated from Australia CSV on 2025-06-30,60,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
502,"9130354593661056",Bank fees international,Migrated from Australia CSV on 2025-06-30,60,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
503,"9130354593661056",Didi,Migrated from Australia CSV on 2025-06-30,60,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
504,"9130354593661056",International transaction fee,Migrated from Australia CSV on 2025-06-30,60,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
506,"9130354593661056",Transport NSW,Migrated from Australia CSV on 2025-06-30,60,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
507,"9130354593661056",Superblog,Migrated from Australia CSV on 2025-06-30,75,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
508,"9130354593661056",Stonly,Migrated from Australia CSV on 2025-06-30,75,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
509,"9130354593661056",Techcrunch,Migrated from Australia CSV on 2025-06-30,75,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.166,australia_csv_migrator,CBA
571,"9130348479446096",SG Accrual - a_host_sticker_payout,Host sticker payout accrual,85,true,true,2025-07-02 10:15:13.046,2025-07-02 10:15:13.046,rule_creator_SG,accrual_sg
585,"9130351639845226",OCBC transfer,Ventures Holding rule: OCBC transfer,50,true,true,2025-07-04 01:03:24.328,2025-07-04 01:03:24.328,ventures_holding_migration,
588,"9130351639845226",Australia transfer,Ventures Holding rule: Australia transfer,51,true,true,2025-07-04 01:03:24.328,2025-07-04 01:03:24.328,ventures_holding_migration,
606,"9130348479446096",Wise Tech system cost Auto,,189,true,false,2025-07-04 11:33:07.191,2025-07-04 11:33:07.191,wise_rule_creator,Wise
572,"9130348479446096",SG Cash - c_trip_cash_collected,Trip booking cash collected via Stripe,85,true,true,2025-07-02 10:16:14.075,2025-07-02 10:16:14.075,rule_creator_SG,stripe_sgd
592,"9130351639845226",Transfer Agent Charges,Bank transfer agent charges and advice fees,20,true,false,2025-07-04 01:51:31.504,2025-07-04 01:51:31.504,rule_update_script,
590,"9130351639845226",OCBC Bank Charges,OCBC transactions containing charges,21,true,true,2025-07-04 01:51:31.504,2025-07-04 01:51:31.504,rule_update_script,
591,"9130351639845226",Australia Bank Charges,Australia transactions containing charges,22,true,true,2025-07-04 01:51:31.504,2025-07-04 01:51:31.504,rule_update_script,
545,"9130354593661056",AU Accrual - A_host_trip_earnings_accrual,"Auto-create journal entry for host trip earnings accrual: Debit expenses, Credit payables",87,true,true,2025-06-30 07:34:52.942,2025-06-30 07:34:52.942,rule_creator_AU,accrual_au
549,"9130354593661056",AU Accrual - a_subscription_invoiced,Auto-journal entry for a_subscription_invoiced: Record subscription invoices as receivables,90,true,true,2025-06-30 07:54:16.748,2025-06-30 07:54:16.748,rule_creator_AU,accrual_au
553,"9130354593661056",AU Accrual - a_host_incidentals_excess_mileage,Auto-journal entry for a_host_incidentals_excess_mileage: Accrue excess mileage compensation to hosts,88,true,true,2025-06-30 07:54:18.315,2025-06-30 07:54:18.315,rule_creator_AU,accrual_au
557,"9130354593661056",AU Accrual - a_host_flexplus_payout,Auto-journal entry for a_host_flexplus_payout: Accrue FlexPlus program payouts to hosts,85,true,true,2025-06-30 07:54:19.937,2025-06-30 07:54:19.937,rule_creator_AU,accrual_au
546,"9130354593661056",AU Accrual - a_trip_revenue_earned,Auto-journal entry for a_trip_revenue_earned: Revenue recognition for completed trips,95,true,true,2025-06-30 07:54:15.524,2025-06-30 07:54:15.524,rule_creator_AU,accrual_au
547,"9130354593661056",AU Accrual - a_trip_distance_invoiced,Auto-journal entry for a_trip_distance_invoiced: Record distance fee invoices as receivables,90,true,true,2025-06-30 07:54:15.940,2025-06-30 07:54:15.940,rule_creator_AU,accrual_au
551,"9130354593661056",AU Accrual - a_host_incidentals_damage,Auto-journal entry for a_host_incidentals_damage: Accrue damage compensation to hosts,88,true,true,2025-06-30 07:54:17.532,2025-06-30 07:54:17.532,rule_creator_AU,accrual_au
555,"9130354593661056",AU Accrual - a_host_misc_payout,Auto-journal entry for a_host_misc_payout: Accrue miscellaneous payments to hosts,85,true,true,2025-06-30 07:54:19.139,2025-06-30 07:54:19.139,rule_creator_AU,accrual_au
559,"9130354593661056",AU Accrual - a_host_subscription_collected,Auto-journal entry for a_host_subscription_collected: Record subscription fees collected from hosts,87,true,true,2025-06-30 07:54:20.745,2025-06-30 07:54:20.745,rule_creator_AU,accrual_au
550,"9130354593661056",AU Accrual - a_host_incidentals_cleanliness,Auto-journal entry for a_host_incidentals_cleanliness: Accrue cleanliness reimbursements to hosts,88,true,true,2025-06-30 07:54:17.153,2025-06-30 07:54:17.153,rule_creator_AU,accrual_au
554,"9130354593661056",AU Accrual - a_host_incidentals_tolls,Auto-journal entry for a_host_incidentals_tolls: Accrue toll reimbursements to hosts,88,true,true,2025-06-30 07:54:18.718,2025-06-30 07:54:18.718,rule_creator_AU,accrual_au
558,"9130354593661056",AU Accrual - a_host_fuel_charge_collected,Auto-journal entry for a_host_fuel_charge_collected: Record fuel charges collected from hosts,87,true,true,2025-06-30 07:54:20.352,2025-06-30 07:54:20.352,rule_creator_AU,accrual_au
548,"9130354593661056",AU Accrual - a_incidentals_invoiced,"Auto-journal entry for a_incidentals_invoiced: Record incidental charges (damage, tolls) as receivables",90,true,true,2025-06-30 07:54:16.343,2025-06-30 07:54:16.343,rule_creator_AU,accrual_au
552,"9130354593661056",AU Accrual - a_host_incidentals_fuel,Auto-journal entry for a_host_incidentals_fuel: Accrue fuel reimbursements to hosts,88,true,true,2025-06-30 07:54:17.914,2025-06-30 07:54:17.914,rule_creator_AU,accrual_au
556,"9130354593661056",AU Accrual - a_host_referral_payout,Auto-journal entry for a_host_referral_payout: Accrue referral bonuses to hosts,85,true,true,2025-06-30 07:54:19.541,2025-06-30 07:54:19.541,rule_creator_AU,accrual_au
560,"9130354593661056",AU Accrual - a_host_misc_charge_collected,Auto-journal entry for a_host_misc_charge_collected: Record miscellaneous charges collected from hosts,85,true,true,2025-06-30 07:54:21.125,2025-06-30 07:54:21.125,rule_creator_AU,accrual_au
528,"9130354593661056",AU Stripe Cash - c_stripe_fees_paid,Auto-categorize c_stripe_fees_paid transactions to Stripe - Processing Fees,88,true,true,2025-06-30 07:11:25.579,2025-06-30 07:11:25.579,rule_creator_AU,stripe_aud
531,"9130354593661056",AU Stripe Cash - c_verification_charge_received,Auto-categorize c_verification_charge_received transactions to Stripe - Verification Deposits,88,true,true,2025-06-30 07:11:26.666,2025-06-30 07:11:26.666,rule_creator_AU,stripe_aud
534,"9130354593661056",AU Stripe Cash - c_trip_distance_cash_collected,Auto-categorize c_trip_distance_cash_collected transactions to Stripe - Trip Revenue,88,true,true,2025-06-30 07:11:27.762,2025-06-30 07:11:27.762,rule_creator_AU,stripe_aud
537,"9130354593661056",AU Stripe Cash - c_incidentals_invoice_paid,Auto-categorize c_incidentals_invoice_paid transactions to Stripe - Incidentals Revenue,88,true,true,2025-06-30 07:11:28.807,2025-06-30 07:11:28.807,rule_creator_AU,stripe_aud
540,"9130354593661056",AU Stripe Cash - c_subscription_refunds,Auto-categorize c_subscription_refunds transactions to Stripe - Subscription Refunds,88,true,true,2025-06-30 07:11:29.803,2025-06-30 07:11:29.803,rule_creator_AU,stripe_aud
543,"9130354593661056",AU Stripe Cash - c_disputes,Auto-categorize c_disputes transactions to Stripe - Chargeback Expenses,88,true,true,2025-06-30 07:11:30.862,2025-06-30 07:11:30.862,rule_creator_AU,stripe_aud
529,"9130354593661056",AU Stripe Cash - c_customer_deposits_received,Auto-categorize c_customer_deposits_received transactions to Stripe - Customer Deposits,89,true,true,2025-06-30 07:11:25.952,2025-06-30 07:11:25.952,rule_creator_AU,stripe_aud
532,"9130354593661056",AU Stripe Cash - c_verification_refunds,Auto-categorize c_verification_refunds transactions to Stripe - Verification Deposits,89,true,true,2025-06-30 07:11:27.031,2025-06-30 07:11:27.031,rule_creator_AU,stripe_aud
535,"9130354593661056",AU Stripe Cash - c_trip_distance_invoice_paid,Auto-categorize c_trip_distance_invoice_paid transactions to Stripe - Trip Revenue,89,true,true,2025-06-30 07:11:28.120,2025-06-30 07:11:28.120,rule_creator_AU,stripe_aud
538,"9130354593661056",AU Stripe Cash - c_fuel_refunds,Auto-categorize c_fuel_refunds transactions to Stripe - Fuel Refunds,89,true,true,2025-06-30 07:11:29.115,2025-06-30 07:11:29.115,rule_creator_AU,stripe_aud
541,"9130354593661056",AU Stripe Cash - c_invoice_payment_refunds,Auto-categorize c_invoice_payment_refunds transactions to Stripe - Invoice Refunds,89,true,true,2025-06-30 07:11:30.146,2025-06-30 07:11:30.146,rule_creator_AU,stripe_aud
530,"9130354593661056",AU Stripe Cash - c_deposit_refunds,Auto-categorize c_deposit_refunds transactions to Stripe - Customer Deposits,90,true,true,2025-06-30 07:11:26.306,2025-06-30 07:11:26.306,rule_creator_AU,stripe_aud
533,"9130354593661056",AU Stripe Cash - c_trip_cash_collected,Auto-categorize c_trip_cash_collected transactions to Stripe - Trip Revenue,90,true,true,2025-06-30 07:11:27.411,2025-06-30 07:11:27.411,rule_creator_AU,stripe_aud
536,"9130354593661056",AU Stripe Cash - c_subscription_invoice_paid,Auto-categorize c_subscription_invoice_paid transactions to Stripe - Subscription Revenue,90,true,true,2025-06-30 07:11:28.478,2025-06-30 07:11:28.478,rule_creator_AU,stripe_aud
539,"9130354593661056",AU Stripe Cash - c_trip_refunds,Auto-categorize c_trip_refunds transactions to Stripe - Trip Refunds,90,true,true,2025-06-30 07:11:29.471,2025-06-30 07:11:29.471,rule_creator_AU,stripe_aud
542,"9130354593661056",AU Stripe Cash - c_host_transfers,Auto-categorize c_host_transfers transactions to Stripe - Host Payables,90,true,true,2025-06-30 07:11:30.515,2025-06-30 07:11:30.515,rule_creator_AU,stripe_aud
491,"9130354593661056",AU Stripe Payouts - C_stripe_payouts,Rule for Australia Stripe payout transactions from c_stripe_payouts view,85,true,true,2025-06-30 04:55:17.945,2025-06-30 04:55:17.945,rule_creator_AU,stripe_aud
607,"9130348479446096",Wise Operating expense - damage Auto,,190,true,false,2025-07-04 11:33:07.761,2025-07-04 11:33:07.761,wise_rule_creator,Wise
498,"9130354593661056",Deposit transfer from stripe to bank,Transfer pending: Large amounts (>1000 AUD) from 158824 Drivemate,1,true,true,2025-06-30 06:16:27.564,2025-07-01 23:26:32.492,australia_csv_migrator,CBA
573,"9130348479446096",SG Cash - c_trip_fuel_cash_collected,Fuel charges collected automatically,85,true,true,2025-07-02 10:16:14.498,2025-07-02 10:16:14.498,rule_creator_SG,stripe_sgd
